,NAME,INDEX,VALUATION AVG,TOTAL FUNDING USD,FUNDING FROM EARLY STAGES,FUNDING FROM EARLY STAGES > 2M,FUNDING UP UNTIL VALUATION DATE,AVG REVENUE,AVG REVENUE GROWTH,AVG EMPLOYEE GROWTH,VALUATION TO FUNDING RATIO,IS_MARKETING_INDUSTRY,IS_HEALTH_INDUSTRY,IS_ENTERPRISE SOFTWARE_INDUSTRY,IS_FINTECH_INDUSTRY,IS_FOOD_INDUSTRY,IS_ENERGY_INDUSTRY,IS_HOME LIVING_INDUSTRY,IS_TRANSPORTATION_INDUSTRY,IS_MEDIA_INDUSTRY,REVENUE MODEL MARKETPLACE & ECOMMERCE,REVENUE MODEL MANUFACTURING,REVENUE MODEL SAAS,HQ STOCKHOLM,HQ OSLO,HQ HELSINKI,HQ COPENHAGEN
4172,Timma Oy,4172.0,3.0,0.6772301935225912,0.6772301935225912,0,0.6772301935225912,2560000.0,1.2574334296829355,1.3200061217959123,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4177,Reclaimit,4177.0,15.0,0.3243251048083063,0.3243251048083063,0,0.3243251048083063,956000.0,0.0,0.0,46.2498887,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4180,Byggvarulistan,4180.0,12.0,0.42876763222729275,0.42876763222729275,0,0.42876763222729275,0.0,0.0,0.0,27.987187226947007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4181,Bublar Group,4181.0,25.0,0.5405418413471771,0.5405418413471771,0,0.5405418413471771,1215500.0,10.71441269690773,1.1119900452846578,46.2498887,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4188,iControl,4188.0,1.0,0.2,0.2,0,0.2,0.0,0.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4197,Eve-Tech,4197.0,7.0,1.4,1.4,0,1.4,500000.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4200,Reclaimit,4200.0,1.5,0.3386150967612956,0.3386150967612956,0,0.3386150967612956,0.0,0.0,0.0,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4202,Hoodin,4202.0,1.0,0.22574339784086375,0.22574339784086375,0,0.22574339784086375,234600.0,0.6740451762393505,1.1766968108291043,4.4298084,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4209,Pensionera,4209.0,8.7,1.3544603870451823,1.3544603870451823,0,1.3544603870451823,255500.0,0.0,1.3080555497079263,6.42322218,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4211,Sekoia,4211.0,14.0,6.207943440623753,6.207943440623753,1,6.207943440623753,0.0,0.0,0.9671891933696003,2.2551751854545454,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4212,AuctioNet,4212.0,100.0,0.8126762322271094,0.8126762322271094,0,0.8126762322271094,5403300.4,1.3160740129524924,0.0,123.05023333333334,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
4216,wise.io,4216.0,4.825,3.5999999999999996,0.03,0,3.5999999999999996,0.0,0.0,0.0,1.340277777777778,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4218,Now Interact,4218.0,13.20132,7.1920981503398655,2.0,0,7.1920981503398655,3282200.0,0.9028804514474342,0.0,1.835531123748105,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4219,Underhood.co,4219.0,0.5,0.4386150967612956,0.4386150967612956,0,0.4386150967612956,70000.0,1.1952286093343936,0.0,1.1399516425493932,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4220,Animus Home,4220.0,0.515,0.11287169892043188,0.11287169892043188,0,0.11287169892043188,33750.0,2.154434690031884,0.8944271909999159,4.562702652,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4221,Gloove,4221.0,0.5,0.11287169892043188,0.11287169892043188,0,0.11287169892043188,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4222,Mightfier,4222.0,1.5,0.3386150967612956,0.3386150967612956,0,0.3386150967612956,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4224,SokMig.dk,4224.0,2.6,0.5869328343862458,0.5869328343862458,0,0.5869328343862458,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4229,Villada,4229.0,2.0,0.4514867956817275,0.4514867956817275,0,0.4514867956817275,1325000.0,1.8820720577620569,0.0,4.4298084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4230,Lastgrab,4230.0,2.5,0.5643584946021594,0.5643584946021594,0,0.5643584946021594,0.0,0.0,0.0,4.4298084,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4240,Elop,4240.0,60.0,2.8084389129386205,2.8084389129386205,1,2.8084389129386205,5000.0,0.0,1.6035674514745464,21.364181974397578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4262,Griffin Refineries,4262.0,5.5,1.1,1.1,0,1.1,140000.0,2.46621207433047,0.0,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4264,Fooever,4264.0,0.3,0.06772301935225912,0.06772301935225912,0,0.06772301935225912,3000.0,0.0,0.7071067811865476,4.4298084,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4266,Enfucell Oy,4266.0,2.06,0.46277396557377065,0.46277396557377065,0,0.46277396557377065,96666.66666666667,1.0540925533894598,1.0,4.451417221463415,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4275,HAAARTLAND,4275.0,1.0,0.23,0.23,0,0.23,420000.0,1.3677823998673804,0.0,4.3478260869565215,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4280,Pexa,4280.0,0.25,0.11287169892043188,0.11287169892043188,0,0.05643584946021594,275000.0,1.0,0.0,4.4298084,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4290,Univrses,4290.0,2.545455,1.625352464454219,1.625352464454219,0,1.625352464454219,712000.0,0.0,1.282029425756824,1.5660941584474999,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4297,HomeControl,4297.0,0.165,0.03386150967612956,0.03386150967612956,0,0.03386150967612956,720000.0,1.3512001548070345,1.2990738358501006,4.87278924,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4300,Matspar.se,4300.0,37.5,0.8108127620207657,0.8108127620207657,0,0.8108127620207657,164500.0,0.0,0.0,46.2498887,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4304,Tech Troopers,4304.0,15.5,0.3351359416352498,0.3351359416352498,0,0.3351359416352498,195000.0,1.3572088082974532,0.0,46.24988870000001,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4305,Qlutter,4305.0,12.5,0.27027092067358854,0.27027092067358854,0,0.27027092067358854,0.0,0.0,0.0,46.2498887,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4309,MESH,4309.0,8.5,1.9188188816473417,1.9188188816473417,0,1.9188188816473417,3000000.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4318,ENIITO,4318.0,1.075,0.541784154818073,0.541784154818073,0,0.541784154818073,0.0,0.0,0.0,1.9841850124999998,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4319,Trussmatic,4319.0,3.75,0.846537741903239,0.846537741903239,0,0.846537741903239,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4330,Tag-go Oy,4330.0,1.65,0.3724766064374252,0.3724766064374252,0,0.3724766064374252,0.0,0.0,0.0,4.429808399999999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4331,Smartblock Oy,4331.0,0.5,0.11287169892043188,0.11287169892043188,0,0.11287169892043188,1540000.0,1.3001186520687384,0.0,4.4298084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4335,Trussmatic Oy,4335.0,3.75,0.846537741903239,0.846537741903239,0,0.846537741903239,1812600.0,5.081327481546147,0.0,4.4298084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4336,Neckmike,4336.0,0.265,0.05643584946021594,0.05643584946021594,0,0.05643584946021594,0.0,0.0,0.0,4.695596903999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4337,IsoTimber,4337.0,7.345,1.6592139741303484,1.6592139741303484,0,1.6592139741303484,0.0,0.0,0.0,4.426794924897959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4339,Marita Huurinainen,4339.0,0.55,0.12415886881247505,0.12415886881247505,0,0.12415886881247505,0.0,0.0,0.0,4.429808400000001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4340,Immuneed,4340.0,21.5,0.4648659835585723,0.4648659835585723,0,0.4648659835585723,600000.0,1.7782794100389228,0.0,46.24988870000001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4348,Funera,4348.0,74.7,1.80594718272691,1.80594718272691,0,1.80594718272691,1283003.25,1.992725304508367,0.0,41.363335934999995,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4350,Sport Competence,4350.0,1.5,0.3386150967612956,0.3386150967612956,0,0.3386150967612956,206000.0,0.9764540896763105,0.0,4.4298084,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4357,Stellar Equipment,4357.0,2.5,0.5643584946021594,0.5643584946021594,0,0.5643584946021594,6000000.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4358,Shootitlive,4358.0,1.0,0.22574339784086375,0.22574339784086375,0,0.22574339784086375,0.0,0.0,0.0,4.4298084,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
4362,Colourpicture,4362.0,0.2,0.04514867956817275,0.04514867956817275,0,0.04514867956817275,0.0,0.0,0.0,4.4298084,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4363,Zeroparallax,4363.0,1.0,0.22574339784086375,0.22574339784086375,0,0.22574339784086375,0.0,0.0,1.224744871391589,4.4298084,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4364,Briskeye,4364.0,5.5,1.2415886881247507,1.2415886881247507,0,1.2415886881247507,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4365,Swiss Clinic,4365.0,100.0,2.1621673653887084,2.1621673653887084,1,2.1621673653887084,2800000.0,0.9036020036098448,0.0,46.2498887,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4366,Dooer,4366.0,7.9,5.1920981503398655,5.1920981503398655,1,5.1920981503398655,2000000.0,0.0,1.0281837227019262,1.5215428852173913,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
4376,GenieBelt,4376.0,10.0,3.4346641719312285,3.4346641719312285,1,3.4346641719312285,0.0,0.0,0.0,2.9114927979631973,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4377,Glamma,4377.0,45.0,0.9729753144249188,0.9729753144249188,0,0.9729753144249188,0.0,0.0,0.0,46.2498887,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4379,DayTrader.dk,4379.0,0.15,0.03386150967612956,0.03386150967612956,0,0.03386150967612956,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4387,Aluwave,4387.0,25.0,1.6216255240415314,1.6216255240415314,0,1.6216255240415314,8500000.0,1.126247880443606,1.1726039399558574,15.416629566666666,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4395,Otivio,4395.0,15.0,4.616452485845663,4.616452485845663,1,3.8263505934026405,875000.0,1.2599210498948732,0.0,3.920184424778761,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4397,Carbodeon,4397.0,7.5,1.693075483806478,1.693075483806478,0,1.693075483806478,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4399,Sharper Shape,4399.0,16.5,4.428716989204318,1.1287169892043187,0,4.428716989204318,5500000.0,0.0,1.524838939608516,3.7256839938567534,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
4404,Connicto AB | Klipptid,4404.0,9.0,0.19459506288498377,0.19459506288498377,0,0.19459506288498377,30000.0,0.0,1.0,46.2498887,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4412,Aevy,4412.0,8.0,4.30594718272691,4.30594718272691,1,4.30594718272691,1000000.0,0.0,0.0,1.8578955246110767,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4452,CrediWire,4452.0,0.15,0.07386150967612956,0.07386150967612956,0,0.07386150967612956,0.0,0.0,1.1952286093343936,2.030827702516846,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4459,Materflow Oy,4459.0,1.0,0.4514867956817275,0.4514867956817275,0,0.4514867956817275,580000.0,1.150163316895603,0.0,2.2149042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4468,Aquro,4468.0,1.5,0.3386150967612956,0.3386150967612956,0,0.3386150967612956,302000.0,1.6321399230336169,0.0,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4476,Liid,4476.0,1.25,0.2821792473010797,0.2821792473010797,0,0.2821792473010797,202000.0,1.9108855844087336,0.0,4.4298084,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4477,Quple (Madberry),4477.0,4.5,1.0158452902838868,1.0158452902838868,0,1.0158452902838868,0.0,0.0,0.0,4.4298084,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4498,Ferroamp Elektronik AB,4498.0,75.0,3.235690818603707,3.235690818603707,1,1.6780613735017473,3750000.0,2.0,1.2865350418053538,44.694432029915205,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4512,Venuu,4512.0,3.75,1.4786192558576574,1.4786192558576574,0,1.4786192558576574,650000.0,1.4938015821857216,0.0,2.5361498473282444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4514,Everon Oy,4514.0,12.5,2.8217924730107966,2.8217924730107966,1,2.8217924730107966,6000000.0,1.1832159566199232,0.0,4.4298084,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4523,Noseoption,4523.0,7.0,0.15135171557720958,0.15135171557720958,0,0.15135171557720958,165000.0,1.4938015821857216,1.0488088481701516,46.24988870000001,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4535,Reqbo,4535.0,0.25,0.11287169892043188,0.11287169892043188,0,0.05643584946021594,0.0,0.0,0.0,4.4298084,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4541,NaturVention,4541.0,5.5,1.2980245375849666,1.2980245375849666,0,1.2415886881247507,2550000.0,1.1447142425533319,1.081596325455836,4.4298084,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4549,Weld,4549.0,0.5,0.11287169892043188,0.11287169892043188,0,0.11287169892043188,409400.0,1.0281627913872875,0.0,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4550,Kubicam,4550.0,11.5,2.5960490751699328,2.5960490751699328,1,2.5960490751699328,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
4551,Hemverket,4551.0,11.0,2.4831773762495013,2.4831773762495013,1,2.4831773762495013,1801320.0,0.8408964152537145,0.7385489458759964,4.4298084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4553,Coursio,4553.0,5.5,1.2415886881247507,1.2415886881247507,0,1.2415886881247507,774500.0,0.9467050573639889,0.0,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4556,Competencer,4556.0,15.0,0.43719680372873815,0.43719680372873815,0,0.43719680372873815,55000.0,1.7878070701931352,0.0,34.30949145114715,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4557,Skooler,4557.0,13.5,3.0475358708516604,3.0475358708516604,1,3.0475358708516604,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4579,PiezoMotor Uppsala AB,4579.0,16.22,6.535271367493005,0.4966354752499002,0,6.535271367493005,2932000.0,1.1630885288089072,1.1032503065489576,2.481916830673575,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4581,Zeifie,4581.0,20.0,0.5001564924300008,0.5001564924300008,0,0.5001564924300008,0.0,0.0,0.0,39.987484522754826,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4582,XTZ,4582.0,3.5,0.7,0.7,0,0.7,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4583,Storm Commerce,4583.0,100.0,2.1621673653887084,2.1621673653887084,1,2.1621673653887084,0.0,0.0,1.0,46.2498887,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4584,SelfieJobs,4584.0,0.54,0.34415886881247504,0.34415886881247504,0,0.12415886881247505,40000.0,0.0,0.0,4.3492664290909095,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4592,TeleSkin,4592.0,0.15,0.9931848509089616,0.9931848509089616,0,0.9931848509089616,0.0,0.0,0.0,0.15102928710875943,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4597,Mojob,4597.0,3.5,0.790101892443023,0.790101892443023,0,0.790101892443023,108000.0,1.189207115002721,0.0,4.429808400000001,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4599,Leaseonline,4599.0,3.25,0.7336660429828071,0.7336660429828071,0,0.7336660429828071,297600.0,1.1508832942853258,0.0,4.4298084,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4600,WeClean,4600.0,0.5,0.11287169892043188,0.11287169892043188,0,0.11287169892043188,406000.0,2.020515504676623,1.1832159566199232,4.4298084,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4602,Enferno,4602.0,10.5,2.3703056773290694,2.3703056773290694,1,2.3703056773290694,2000000.0,0.0,0.9128709291752769,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4606,DTE - Dynamic Technology Equipment,4606.0,5.0,1.3544603870451826,1.3544603870451826,0,1.3544603870451826,0.0,0.0,1.0743370709889664,3.6915069999999996,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4609,Selfiejobs,4609.0,1.0,0.3499022666533388,0.3499022666533388,0,0.3499022666533388,0.0,0.0,1.0,2.8579409032258063,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4629,Linkker,4629.0,3.75,4.368134748220713,1.4786192558576574,0,4.368134748220713,6000000.0,1.1696070952851465,0.0,0.85849,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4636,Sproom,4636.0,59.6,1.8078332660130298,1.8078332660130298,0,1.8078332660130298,0.0,0.0,0.0,32.96764205,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4639,Storimi,4639.0,0.25,0.05,0.05,0,0.05,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4641,Hexicon,4641.0,15.5,3.1,3.1,1,3.1,5000000.0,0.5,1.3416407864998738,5.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4642,Contentor,4642.0,7.5,0.16216255240415314,0.16216255240415314,0,0.16216255240415314,976000.0,2.2087381843623266,1.0895188620003784,46.2498887,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4658,InfraSight Labs,4658.0,1.5,0.3386150967612956,0.3386150967612956,0,0.3386150967612956,1271287.0,1.5438711009349684,0.0,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4663,Teknikdelar,4663.0,6.5,1.4673320859656143,1.4673320859656143,0,1.4673320859656143,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4666,Swapsafe,4666.0,2.66,0.53,0.53,0,0.53,0.0,0.0,0.0,5.018867924528302,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4667,Weesteer - creating digital trends of tomorrow,4667.0,2.5,0.05405418413471771,0.05405418413471771,0,0.05405418413471771,133500.0,0.0,0.0,46.24988870000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4680,BroadBit Batteries,4680.0,3.75,0.846537741903239,0.846537741903239,0,0.846537741903239,282500.0,2.154434690031884,0.0,4.4298084,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4681,Atmo Select,4681.0,7.5,1.6805947182726908,1.6805947182726908,0,1.5902973591363454,250000.0,0.8735804647362989,0.0,4.716099135115888,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4687,Tactile Entertainment ApS,4687.0,2.5,0.9029735913634549,0.9029735913634549,0,0.5643584946021594,0.0,0.0,1.3557710860260797,4.4298084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4689,Oncology Venture ApS,4689.0,31.0,1.2789310572714285,1.2789310572714285,0,0.940315960510133,624000.0,0.4111336169005197,0.0,32.96764205,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4690,Nordic ground support equipment,4690.0,0.25,0.3434664171931229,0.3434664171931229,0,0.05,0.0,0.0,0.0,5.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4700,Vembi,4700.0,0.375,0.0902973591363455,0.0902973591363455,0,0.0902973591363455,20000.0,0.0,1.4142135623730951,4.152945375,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4701,Cloud Insurance,4701.0,0.5,0.11287169892043188,0.11287169892043188,0,0.11287169892043188,3350000.0,2.2421544903918496,0.0,4.4298084,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4703,EzyInsights,4703.0,3.0,0.6772301935225912,0.6772301935225912,0,0.6772301935225912,0.0,0.0,0.0,4.4298084,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
4704,KeyNatura,4704.0,12.0,2.4,2.4,1,2.4,1320000.0,2.114742526881128,0.0,5.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4710,Sentina Bay,4710.0,2.5,0.5643584946021594,0.5643584946021594,0,0.5643584946021594,0.0,0.0,1.0,4.4298084,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4712,Fluidan,4712.0,5.0,1.0,1.0,0,1.0,160000.0,1.7320508075688772,0.0,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4725,HappyTail,4725.0,4.75,0.1365644595320932,0.1365644595320932,0,0.1365644595320932,56000.0,0.13245323570650439,0.0,34.782109607981354,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4730,Thinglink,4730.0,0.125,5.5874339784086375,3.5874339784086375,1,4.287433978408638,0.0,0.0,0.0,0.029154967896764236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4731,Hövding,4731.0,15.4,4.85762944510196,4.85762944510196,1,4.85762944510196,0.0,0.0,0.9749894430740116,3.1702706379812713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4732,Mentimeter,4732.0,0.5,0.73,0.73,0,0.73,4139800.0,1.738123873406762,1.7571138993493476,0.684931506849315,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4744,Musqot,4744.0,0.8,0.5192098150339866,0.5192098150339866,0,0.5192098150339866,259500.0,0.0,0.0,1.5408029217391306,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4746,Wonder Technology Solutions,4746.0,7.0,1.4,1.4,0,1.4,690500.0,0.0,0.0,5.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
4747,Bringfeldt Innovation,4747.0,1.35,0.30475358708516603,0.30475358708516603,0,0.30475358708516603,0.0,0.0,0.0,4.429808400000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4749,Wasabi Iceland,4749.0,1.9,0.38,0.38,0,0.38,0.0,0.0,0.0,5.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
4751,Magnea,4751.0,0.955,0.21445622794882055,0.21445622794882055,0,0.21445622794882055,68400.0,0.10000000000000002,0.0,4.453123181052631,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4753,HappyBooking,4753.0,2.15,0.485348305357857,0.485348305357857,0,0.485348305357857,250000.0,1.0,1.0,4.4298084,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4791,Heimo,4791.0,0.85,0.1918818881647342,0.1918818881647342,0,0.1918818881647342,0.0,0.0,0.0,4.429808399999999,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4792,RxEye,4792.0,10.0,2.2574339784086375,2.2574339784086375,1,2.2574339784086375,451000.0,0.0,0.0,4.4298084,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4800,Erghis,4800.0,0.15,0.03386150967612956,0.03386150967612956,0,0.03386150967612956,0.0,0.0,1.0,4.4298084,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4803,Claimlane,4803.0,6.15,0.39887596389381447,0.39887596389381447,0,0.39887596389381447,0.0,0.0,0.0,15.418326890304185,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4810,ChurchDesk,4810.0,10.0,5.5074339784086375,5.5074339784086375,1,5.5074339784086375,0.0,0.0,0.9004503377814963,1.8157276218297003,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4817,FörmedlarBil,4817.0,3.0,1.2415886881247507,1.2415886881247507,0,1.2415886881247507,0.0,0.0,0.0,2.416259127272727,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4818,Sepior,4818.0,13.0,7.1009981289484205,7.1009981289484205,1,7.1009981289484205,0.0,0.0,0.0,1.83072854885052,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4842,Freelway,4842.0,6.0,0.1297300419233225,0.1297300419233225,0,0.1297300419233225,36750.0,2.154434690031884,0.0,46.24988870000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4844,JourneyXP,4844.0,18.0,0.5459899125542708,0.5459899125542708,0,0.5459899125542708,0.0,0.0,0.0,32.96764205,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4845,Crowdio,4845.0,0.85,0.74,0.74,0,0.74,200000.0,0.0,0.0,1.1486486486486487,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4846,CORTIME,4846.0,0.25,0.11287169892043188,0.11287169892043188,0,0.05643584946021594,0.0,0.0,0.0,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4854,Najell AB,4854.0,1.15,0.2596049075169933,0.2596049075169933,0,0.2596049075169933,0.0,0.0,0.0,4.4298084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4855,ClouDesire,4855.0,3.0,0.6772301935225912,0.6772301935225912,0,0.6772301935225912,0.0,0.0,0.5,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4856,Freelway,4856.0,0.725,0.15,0.15,0,0.15,36750.0,2.154434690031884,0.0,4.833333333333333,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4864,Hyper Games,4864.0,4.0,0.0901595997910033,0.0901595997910033,0,0.0901595997910033,0.0,0.0,0.0,44.36576924999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4887,Eximap,4887.0,0.58,0.13544603870451824,0.13544603870451824,0,0.13544603870451824,23333.333333333332,1.0,0.0,4.28214812,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4902,Mintebi,4902.0,2.0,0.4514867956817275,0.4514867956817275,0,0.4514867956817275,0.0,0.0,0.0,4.4298084,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
